Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
CPTAC_C3N-03884	0.00946642329737430	0.00000000000000000	0.00390273651293006	0.00000000000000000	0.00000000000000000	0.17771041599849494	0.02249456539067004	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05323913017678671	0.00000000000000000	0.02225849438254795	0.11450361223612780	0.00354462102723738	0.21585608185373556	0.00000000000000000	0.21024351359171992	0.06321876778886366	0.00000000000000000	0.03413684338314281	0.06942479436036890	0.00200000000000000	0.53168307935874748	0.85057879619277488
CPTAC_C3N-01168	0.00391772901607923	0.00000000000000000	0.01166493955582290	0.04563524805192932	0.00000000000000000	0.15373325228220336	0.02421107580514675	0.01107451184944329	0.00000000000000000	0.00000000000000000	0.03587950563927014	0.00000000000000000	0.00318555306245501	0.16020910964397606	0.11729527223309852	0.27624128390451991	0.00488839962090070	0.00734920987786902	0.02050327367406058	0.00000000000000000	0.05564950996204755	0.06856212582117760	0.00200000000000000	0.73921704644357089	0.72361752351983466
CPTAC_C3L-00622	0.00000000000000000	0.00000000000000000	0.01719901936067952	0.00726325577251288	0.00000000000000000	0.34888480930159210	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03682118359295702	0.00000000000000000	0.01871824410697191	0.14272851327510336	0.01989719717004636	0.26987279034324424	0.00000000000000000	0.04132729493922117	0.06889837251303500	0.00000000000000000	0.00000000000000000	0.02838931962463657	0.00200000000000000	0.64853565350445841	0.78958155392852625
CPTAC_C3N-01381	0.02356334571682653	0.00000000000000000	0.00762341184810739	0.04690634293380685	0.00000000000000000	0.28678221977992352	0.00000000000000000	0.01700764589999834	0.00218499337749755	0.00000000000000000	0.05723883388481067	0.00000000000000000	0.04461877634674368	0.08298359534039833	0.04379840981311400	0.25192172157456300	0.01796780661800485	0.03934176392460664	0.07140090107516961	0.00000000000000000	0.00000000000000000	0.00666023186642923	0.00200000000000000	0.59290954720014521	0.82414678343874148
CPTAC_C3L-01703	0.00000000000000000	0.00000000000000000	0.02048002824049219	0.01940795131768435	0.00000000000000000	0.34364017655676410	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01487574593959867	0.00000000000000000	0.04963187908076467	0.06471369603289598	0.03037100474485422	0.25193360051737990	0.04857172152460102	0.02768578524681856	0.12868841079814625	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00200000000000000	0.77174133895440267	0.73259220286267568
CPTAC_C3L-02118	0.02695929962326784	0.00000000000000000	0.07091656721479220	0.02493252864104758	0.00000000000000000	0.33134126456980345	0.00000000000000000	0.00000000000000000	0.00107783321933208	0.00000000000000000	0.04233727802780781	0.00699367556590987	0.04378577376898190	0.09747418240377280	0.03922634183698310	0.17918100355290145	0.00000000000000000	0.03459158717553850	0.09187928198438663	0.00000000000000000	0.00000000000000000	0.00930338241547491	0.00200000000000000	0.72459082202258751	0.76294529785388721
CPTAC_C3L-03628	0.01176912192232096	0.00000000000000000	0.00847672981481983	0.00000000000000000	0.00000000000000000	0.39444649710894086	0.00469362012554838	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02125158845960064	0.00000000000000000	0.05350627186749470	0.17623830653491132	0.01403076856842487	0.18286072729956609	0.00327080329458709	0.03539161192096638	0.06268201421704406	0.00000000000000000	0.01850474034435882	0.01287719852141599	0.00200000000000000	0.73060035490765007	0.74381657997429773
CPTAC_C3N-03780	0.00000000000000000	0.00050955060240406	0.03391037263091076	0.01658928527879130	0.00000000000000000	0.35125954689072675	0.00041294188267231	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04625633809752867	0.00000000000000000	0.10395795613401500	0.06892659674572027	0.01583044263908484	0.17738906495518841	0.05763452973736815	0.04720401130204787	0.07447827754429814	0.00000000000000000	0.00503531876980834	0.00060576678943498	0.00200000000000000	0.69933481176368717	0.77586343373557642
CPTAC_C3L-01637	0.00846141210111292	0.00283217460826095	0.02572084496004235	0.00000000000000000	0.00000000000000000	0.28549268298610520	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01127614577774843	0.00728588027785904	0.09312774974258871	0.20243560444860770	0.01997888297006773	0.26915952750542749	0.01641930469659863	0.01091018872988639	0.03739869999339628	0.00000000000000000	0.00896912763353635	0.00053177356876182	0.00200000000000000	0.75237963151608900	0.72242105919271515
CPTAC_C3N-04119	0.03417843446817457	0.00000000000000000	0.00648969921494278	0.00000000000000000	0.00000000000000000	0.31660828546154157	0.00806953361529589	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04874229702270044	0.00000000000000000	0.02342087618849982	0.16907778288913214	0.00527060029781244	0.23441273127887563	0.00000000000000000	0.05734458981393855	0.07303315566313780	0.00000000000000000	0.00000000000000000	0.02335201408594844	0.00200000000000000	0.64956441409859367	0.79098368477306147
