Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
Linehan_S1124.17.02	0.00000000000000000	0.00446750790766709	0.01803271768219449	0.05282758116871452	0.03526526230851339	0.07365191717140303	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.10564651984530243	0.00000000000000000	0.30777993739559878	0.11381178565150078	0.00000000000000000	0.00988187433193173	0.00000000000000000	0.01820092728146571	0.07750352181740074	0.00000000000000000	0.00000000000000000	0.18293044743830747	0.00200000000000000	0.90317923361268215	0.57220741881998116
Linehan_S1124.21.01	0.01792028947200049	0.01535644580882404	0.04624978125429222	0.34900827748067864	0.00000000000000000	0.05056362314055558	0.00000000000000000	0.02206751816439337	0.04969118656700644	0.00000000000000000	0.07828260801520988	0.05522462893564178	0.12260342260541683	0.02151465274074710	0.01252660548953508	0.07766675404463010	0.01012552944097728	0.00000000000000000	0.04953106154231227	0.00000000000000000	0.00000000000000000	0.02166761529777899	0.00200000000000000	0.79918989742545099	0.67393142480731016
Linehan_S1124.23.01	0.02373630778091374	0.00000000000000000	0.18018745865962582	0.08188071571698384	0.00000000000000000	0.13562382792065403	0.00000000000000000	0.03938199022203246	0.02127983593839274	0.00000000000000000	0.00763494993574407	0.07066618261577640	0.08990653270582624	0.03753059077567040	0.01708125617237791	0.12339129082353367	0.02677644549103571	0.02058480184091186	0.05017276905114946	0.00066332250711708	0.01881983266314006	0.05468188917911470	0.00200000000000000	0.64183141227038543	0.80371621810379834
Linehan_S1124.24.01	0.01207774969017616	0.00046492828899439	0.00608263455795316	0.07782381199501906	0.00000000000000000	0.10505753325374013	0.00000000000000000	0.01189881848386666	0.00000000000000000	0.00000000000000000	0.03589474857980310	0.00750195677571883	0.06731647799875580	0.33457806126945067	0.00521376570170000	0.08201693007745145	0.00000000000000000	0.04346436836464238	0.00000000000000000	0.03306669309918211	0.04496262624375717	0.13257889561978903	0.00200000000000000	0.57638928577723658	0.81808578038036583
Linehan_S1124.24.02	0.00763369692086261	0.01013895738607353	0.00166206976739023	0.05364268848516186	0.01321243193676970	0.07235840006021962	0.00000000000000000	0.00635305669154188	0.01683050201085216	0.00000000000000000	0.04520854815242654	0.00543780639901527	0.12820917248598906	0.28661376988166648	0.00000000000000000	0.21046218219810306	0.01416697624394635	0.01282424777043266	0.00483964757749769	0.00523431856609274	0.00026879018516525	0.10490273728079315	0.00200000000000000	0.76509988191178202	0.68677523041863919
Linehan_S1124.25.01	0.02802317819857435	0.01445638761387513	0.02027404242822980	0.04156865746383662	0.00000000000000000	0.08947385747966742	0.00101568641147681	0.01704001190343128	0.00000000000000000	0.00000000000000000	0.05833606825907042	0.00000000000000000	0.14685040800969815	0.22138687540317459	0.00000000000000000	0.11394270830157921	0.00000000000000000	0.12947343971053690	0.01642492933641312	0.00155293807074341	0.03864404426683430	0.06153676714285823	0.00200000000000000	0.51823568090582894	0.85713032437753633
Linehan_S1124.25.02	0.01165393347570247	0.00616081175578512	0.00477796014674692	0.04641859156251363	0.02145937848526714	0.06822103411262020	0.02449190623031214	0.00030999689294876	0.01074647585493232	0.00000000000000000	0.12363801841784307	0.00000000000000000	0.40231720911209518	0.10630120187542168	0.00422801848080065	0.03874303374257741	0.00295919658852063	0.01914262092174440	0.02746473835451990	0.00000000000000000	0.00000000000000000	0.08096587398964834	0.00200000000000000	0.82134091344206495	0.65129546602423383
Linehan_S1124.28.01	0.00000000000000000	0.00759554096329595	0.00404533610066857	0.06970859713794621	0.00000000000000000	0.08088647127744146	0.00223113219164405	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06619287853475400	0.00000000000000000	0.18430518688208633	0.13434987830212730	0.00000000000000000	0.07823074405588101	0.00000000000000000	0.01712334826164927	0.01422032288921878	0.00214842572668864	0.00000000000000000	0.33896213767659850	0.00200000000000000	0.91060219870657333	0.50243544216542158
Linehan_S1124.28.02	0.01065257643180567	0.00000000000000000	0.00349188620459137	0.04300802184825828	0.00000000000000000	0.09040519617338139	0.00000000000000000	0.01046324270302910	0.00000000000000000	0.00000000000000000	0.00475109579595343	0.03460209480648117	0.10145796000592028	0.06235809212697597	0.00000000000000000	0.05265049273104654	0.00000000000000000	0.05172762193981337	0.00000000000000000	0.30428546945427215	0.00000000000000000	0.23014624977847137	0.00200000000000000	0.76758933895167492	0.66331084369005855
Linehan_S1124.30.01	0.01847497805766409	0.00321058103557434	0.02886993856958819	0.00450120041891162	0.02640031590637667	0.02864676838711962	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03282113636433438	0.04102326607493209	0.00000000000000000	0.10356948476353824	0.15373534681151702	0.00185921447566887	0.12990959373988176	0.00284036496810716	0.01857856872647859	0.00000000000000000	0.01752430261573561	0.00204102047843605	0.38599391860613569	0.00200000000000000	0.90415781208416235	0.49435144466695313
Linehan_S1124.30.02	0.01150326032802880	0.00328564916133180	0.01958826786420872	0.02752697015960319	0.00000000000000000	0.03688782979261483	0.00000000000000000	0.02176244084159639	0.00579887245624553	0.01447982092737160	0.00464610780881767	0.01186900129566909	0.02817714185762001	0.36239708161666534	0.00660855398129593	0.31898175781426341	0.00665475626296213	0.00189599049240580	0.04378761865267803	0.00645815772256230	0.00000000000000000	0.06769072096405936	0.00200000000000000	0.67586945108129282	0.74344329366355899
Linehan_S1124.31.01	0.01431492086945233	0.01821005207550239	0.00944736129946445	0.02870202771317376	0.00000000000000000	0.06871246371093456	0.00082887433207939	0.01029274972299818	0.00000000000000000	0.00000000000000000	0.02759944008368077	0.00000000000000000	0.12090200113547550	0.29097077812933458	0.00458756097285125	0.24334635602365154	0.00000000000000000	0.02136247895155940	0.02584733811356975	0.00000000000000000	0.02528866410781169	0.08958693275846041	0.00200000000000000	0.72819795004468835	0.71372576975421465
