Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
Hayashi_PAM47PT05	0.05668031009722501	0.00000000000000000	0.00050385150697681	0.06128641184994232	0.00000000000000000	0.19740385838175972	0.05778959319280703	0.03304976315826076	0.00000000000000000	0.00000000000000000	0.07906286092866066	0.00000000000000000	0.01832954092315105	0.06249273520630437	0.01760963571903681	0.10767870796091722	0.00000000000000000	0.16490652410024054	0.06505637765038746	0.00000000000000000	0.03538821617443030	0.04276161314990001	0.00000000000000000	0.47259352931666160	0.88298858308405193
Hayashi_PAM47PT06	0.01711705371061432	0.02452698262549467	0.00000000000000000	0.03014401651908006	0.00851870478381639	0.15923540173787409	0.07214647523335180	0.01630918413506483	0.00000000000000000	0.00000000000000000	0.05666156785181146	0.00000000000000000	0.00816375575501539	0.14641071926864516	0.01959057069496941	0.12056404831162741	0.00000000000000000	0.14945706572338618	0.07165497194820748	0.00000000000000000	0.04569858963488027	0.05380089206616107	0.00000000000000000	0.55168241210555258	0.84559205358384282
Hayashi_PAM47PT07	0.03497629319073371	0.00000000000000000	0.00000000000000000	0.05935296166498227	0.00000000000000000	0.18258002774318674	0.06090057050975969	0.00586932514141410	0.00000000000000000	0.00000000000000000	0.08700874330045928	0.00000000000000000	0.01631188648908276	0.15351290021930031	0.05925389515194174	0.14244076805413694	0.00069922561449240	0.06738671020666848	0.06745840347025210	0.00000000000000000	0.03050628858288594	0.03174200066070358	0.00000000000000000	0.60803021267759039	0.81639093582261013
Hayashi_PAM48PT01	0.09698152415449939	0.34592838017778083	0.00000000000000000	0.05372832403013185	0.14730342444349959	0.14118275043753689	0.02211532465883223	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02103800259200676	0.00000000000000000	0.01624744264435932	0.00156468425186671	0.00573525575400031	0.06236543538728528	0.00000000000000000	0.03481170287903064	0.02915267028285079	0.00000000000000000	0.01678056668691702	0.00506451161940250	0.00000000000000000	0.71865314287323079	0.73813457323188314
Hayashi_PAM48PT02	0.05157570108649264	0.00000000000000000	0.00472389071769886	0.04588852767396626	0.00000000000000000	0.27476542739070930	0.01799294166992007	0.00184149501005138	0.02161667927959020	0.00000000000000000	0.07685220373517634	0.00000000000000000	0.03864203609419591	0.10663565163748399	0.01146912942660426	0.15610833773342561	0.02650356849133953	0.03335735985158032	0.04515782164606701	0.00000000000000000	0.05600722346803720	0.03086200508766090	0.00000000000000000	0.79985114467814289	0.71939935869324800
Hayashi_PAM49PT05	0.07423370432524014	0.00000000000000000	0.00156710878307263	0.00528947672507381	0.00000000000000000	0.33702490908196636	0.03261685226381836	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06380995164298028	0.00103182637727430	0.03659593940974344	0.00000000000000000	0.00964867488570877	0.24662400635631954	0.02167662957073464	0.02785180849224033	0.08544413986723637	0.00000000000000000	0.04240357785460977	0.01418139436398131	0.00200000000000000	0.38584489424836593	0.92196503328744162
Hayashi_PAM49PT06	0.01777585762968399	0.00573789989311428	0.00051607772964130	0.00276686256937258	0.00000000000000000	0.23931644859095194	0.04246591837156158	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04860567201494236	0.00000000000000000	0.01956343080825811	0.15724682210450094	0.00697125973515701	0.25328714046314027	0.01427517547300081	0.02213831836895594	0.07045817679778338	0.00000000000000000	0.07690741501141633	0.02196752443851902	0.00000000000000000	0.61670644698605215	0.81066807404925767
Hayashi_PAM50PT01	0.05212040074977180	0.00000000000000000	0.00082434037109511	0.03112087148551626	0.00000000000000000	0.30266835503615297	0.00000000000000000	0.00636731793322535	0.02035772706443722	0.00000000000000000	0.10083680747140072	0.00000000000000000	0.01886837551605936	0.13856570623447656	0.00506299093218426	0.17492377091035710	0.00828465109232172	0.03829463267926130	0.00000000000000000	0.02745605912280763	0.03748280651718313	0.03676518688374960	0.00000000000000000	0.49459724805310584	0.87053572444638161
Hayashi_PAM50PT02	0.04209114534365886	0.00000000000000000	0.00001352616844896	0.06464178016886994	0.00000000000000000	0.21223175586592866	0.00000000000000000	0.00131098207001149	0.05388843146091946	0.00000000000000000	0.11695239397895152	0.00000000000000000	0.02461444575018308	0.18842934567143474	0.00000000000000000	0.17504590716175900	0.00751966626478808	0.03581233327477108	0.00000000000000000	0.01710622422323209	0.02726674168323451	0.03307532091380845	0.00000000000000000	0.60246528670384469	0.81221740246927954
Hayashi_PAM51PT01	0.01378373175768580	0.03491907055518070	0.00000000000000000	0.06934296618282722	0.00000000000000000	0.31894709852537118	0.00360905282579537	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11195293965638638	0.00000000000000000	0.02503518649722816	0.13052972013952235	0.01671911653711037	0.14737147413584770	0.01408278644283884	0.02492153569568943	0.00000000000000000	0.01886294835886709	0.04909705347030498	0.02082531921934438	0.00000000000000000	0.71386293115663479	0.75101982173392212
Hayashi_PAM52PT01	0.02180038681092043	0.00000000000000000	0.00148961489629808	0.10313165069470789	0.00000000000000000	0.32655405198438764	0.02281741346390217	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09703233856115104	0.00000000000000000	0.02415282642457296	0.16059507587462418	0.02455183141836988	0.09321697229072011	0.00120370541202546	0.02934101185580977	0.04483120665250374	0.00000000000000000	0.01036924782880194	0.03891266583120481	0.00000000000000000	0.62342659451429849	0.79990463794061806
Hayashi_PAM52PT02	0.01890652282842057	0.00000000000000000	0.00218855974456211	0.12607858960932633	0.00000000000000000	0.31948735524974786	0.00748226349775138	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.10693920320481748	0.00408406138284839	0.02848998276273056	0.19325048502247316	0.02527743758638669	0.07852458792220625	0.00704921369271141	0.00181876958698928	0.02192730493958485	0.00087081988274319	0.02837335409291557	0.02925148899378469	0.00000000000000000	0.54801661501684296	0.83910798461171521
