Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
Olive_SRR5163411	0.00674824397824737	0.00207817852069444	0.01633717744596740	0.04231441982017151	0.00000000000000000	0.19208242940043763	0.00486492310572337	0.00080832932587427	0.02015419109028076	0.00000000000000000	0.05690627600712066	0.00000000000000000	0.02285412701917819	0.04121575977460368	0.00321540070519603	0.20212702463860927	0.01692318813690111	0.04388382989318621	0.30111193342411380	0.00000000000000000	0.00352843259694872	0.02284613511674545	0.00000000000000000	0.58530676053229258	0.82392823433355533
Olive_SRR5163412	0.00698443468147754	0.00210075337436364	0.00565292234877122	0.05579053009430786	0.00000000000000000	0.17816767576558304	0.00540671917816571	0.00518017133239095	0.01343206558588614	0.00000000000000000	0.06331288649652053	0.00000000000000000	0.02113384118215510	0.04519155072171678	0.00551413445119916	0.22081843631981571	0.01221439712463098	0.03714112841672812	0.29666581306861817	0.00361746441602665	0.00071768462738642	0.02095739081425616	0.00000000000000000	0.57779835115621503	0.82672576587840707
Olive_SRR5163414	0.00291891235936150	0.00492568210394643	0.00000000000000000	0.00894337260750344	0.00000000000000000	0.13751433765369805	0.00297337555146870	0.01198336202439755	0.02559644111482140	0.00000000000000000	0.00000000000000000	0.03215551096320758	0.01049976986440035	0.03136514658264503	0.00000000000000000	0.21105519082717247	0.00000000000000000	0.16115066150596957	0.35391270415107462	0.00000000000000000	0.00000000000000000	0.00500553269033350	0.00000000000000000	0.60692830324404301	0.80413732362976398
Olive_SRR5163416	0.01815162687835192	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00273228496358845	0.26080143870540595	0.00661566672329236	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05280571995656784	0.00000000000000000	0.01738198571359590	0.00280452468256262	0.00000000000000000	0.25627897118259702	0.05696106954539056	0.21709392289896493	0.08687960926964078	0.00000000000000000	0.00403475608165567	0.01745842339838595	0.00000000000000000	0.59026186968699146	0.82170852677939221
Olive_SRR5163418	0.00380242785788520	0.00000000000000000	0.00464671498517845	0.02971692370604859	0.00000000000000000	0.30551109090248074	0.00255405400378835	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04136162567022663	0.00000000000000000	0.02207184407942578	0.00041923700153933	0.01806854608487999	0.16248435123770788	0.01020315142319731	0.05470832675827821	0.33836928309669140	0.00000000000000000	0.00000000000000000	0.00608242319267220	0.00000000000000000	0.70635954578890536	0.74757001521381039
Olive_SRR5163420	0.00684769034724158	0.00006209052569523	0.00534453127330247	0.05331138744814090	0.00000000000000000	0.18914643106594367	0.05675852934911503	0.00628919365353728	0.02540251177723773	0.00000000000000000	0.03763127674695295	0.00726375417014074	0.01417299165210622	0.04990833917434299	0.00536405998852184	0.16112045432758967	0.01402240939278578	0.05022620788988583	0.26394717113238325	0.00641784217960537	0.00747562925042424	0.03928749865504729	0.00000000000000000	0.53486515734135209	0.85203281554643362
Olive_SRR5163422	0.01713121182064319	0.00000000000000000	0.00945586622700828	0.07882170037150124	0.00000000000000000	0.32876844884244205	0.04669791295684225	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03281647682755693	0.00000000000000000	0.03912696568405345	0.01427833260439000	0.00199223020768940	0.08095141384218389	0.01242984445126583	0.09349126515287121	0.15694285814182568	0.02035113859293115	0.00000000000000000	0.06674433427679542	0.00000000000000000	0.72575976912040407	0.75106856651958609
Olive_SRR5163423	0.02718261915632659	0.00000000000000000	0.01366483866332698	0.01917636475592918	0.00000000000000000	0.38922418531376229	0.02948560745365122	0.00000000000000000	0.00000000000000000	0.00316835732500574	0.03842536772107006	0.00000000000000000	0.03872298907922642	0.01123383145948600	0.00723863580991664	0.07898362547389030	0.01520048563985444	0.08219371870831430	0.14963178445112579	0.02445371181361343	0.00000000000000000	0.07201387717550042	0.00000000000000000	0.74627443459284915	0.73992941129031486
Olive_SRR5163424	0.02268781290887429	0.00000000000000000	0.01290498437466201	0.03176578546358193	0.00000000000000000	0.23769125922009898	0.08724081810867103	0.00211656385473150	0.05217524195745449	0.00000000000000000	0.06736064132850460	0.00000000000000000	0.00876414146704791	0.03432180815788440	0.00000000000000000	0.09973099132623575	0.02399686832334129	0.08174296941536112	0.17624052062751630	0.00621804867776080	0.02690746979294900	0.02813407499532452	0.01800000000000002	0.21997487714348002	0.99032210689352018
Olive_SRR5163426	0.03109737441277725	0.00000000000000000	0.00521166406901835	0.03679357237237647	0.00000000000000000	0.14500314331020969	0.05638613177157172	0.00416258055886812	0.03389231478738726	0.02361663289173596	0.03026820819829512	0.00000000000000000	0.00602099347346799	0.05464033823621457	0.01759269975697740	0.27501004524591033	0.00000000000000000	0.02639360006045717	0.16954225361109818	0.02184589151345854	0.03194380336324250	0.03057875236693324	0.00400000000000000	0.30129742661704961	0.95862735948208511
Olive_SRR5163429	0.00700741099276897	0.00000000000000000	0.02484204004184644	0.01122228325552532	0.00000000000000000	0.24726901951623506	0.02034763180899991	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04177624252700400	0.00000000000000000	0.00000000000000000	0.02411009664639339	0.00029007807839050	0.14596973964279744	0.00743299209906769	0.04940400066278752	0.23359396006617161	0.00098387949709243	0.00000000000000000	0.18575062516491983	0.00000000000000000	0.67708149072616064	0.76958931325602731
Olive_SRR5163430	0.00652020180659812	0.00000000000000000	0.02496748384749129	0.00503278687534168	0.00000000000000000	0.21286094177307396	0.01639247993652842	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05154547040021514	0.00000000000000000	0.00000000000000000	0.05120647025990545	0.00352409276493983	0.15195850385801321	0.00753392154702926	0.04380561377469907	0.23793644235738834	0.00578027370684382	0.00000000000000000	0.18093531709193225	0.00000000000000000	0.67535148193152128	0.76959732081924015
Olive_SRR5163433	0.00000000000000000	0.01159998737500050	0.00470417281994198	0.08507211507680075	0.00000000000000000	0.24381468402228482	0.04903988398231984	0.02047843251778956	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00933185321576373	0.00138534699855695	0.03520290817015436	0.08025938455613094	0.24649866867784836	0.01692124322582177	0.01588654416098010	0.17289481908067891	0.00000000000000000	0.00000000000000000	0.00690995611992744	0.00000000000000000	0.69319664196383723	0.77055804007667517
Olive_SRR5163434	0.00000000000000000	0.03299036065255919	0.00493622369682882	0.01850752281516407	0.00000000000000000	0.26296464792157420	0.05690792226066538	0.01219638677291613	0.00000000000000000	0.02049444398931950	0.00000000000000000	0.00899054018673290	0.00000000000000000	0.00886252147672037	0.08631140126588174	0.25309907322295838	0.02168148625252918	0.01544192468144581	0.18789802624077201	0.00000000000000000	0.00073708215323583	0.00798043641069640	0.00000000000000000	0.71113674747567823	0.76301953191524530
Olive_SRR5163437	0.00635860151925909	0.00000000000000000	0.00065070196079511	0.03372836724231016	0.00000000000000000	0.17516533368910719	0.22969783126970891	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05683582487512815	0.00000000000000000	0.03182129537599467	0.00000000000000000	0.01571352363678575	0.20804262339031782	0.09122380151571265	0.00010321354166003	0.13016083988126945	0.00000000000000000	0.00217590628586136	0.01832213581608977	0.00000000000000000	0.49292204958675617	0.87706067524817710
Olive_SRR5163438	0.00679951165950953	0.00000000000000000	0.00281799070344006	0.03777863028453105	0.00000000000000000	0.18542895476100765	0.20144489055965542	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07399980354579548	0.00000000000000000	0.04736080188551622	0.01598625204922611	0.02429095789640297	0.17640511290863717	0.06853643726252984	0.00186038982006774	0.13401163285258200	0.00000000000000000	0.00277162189430807	0.02050701191679075	0.00000000000000000	0.48325600902596083	0.88090858361209012
Olive_SRR5163446	0.00000000000000000	0.01455199898652016	0.00392204774136752	0.05291910003727230	0.00000000000000000	0.18082123084548285	0.02406364242510086	0.03008216624538878	0.00402118414003349	0.01946999124352480	0.00000000000000000	0.01930634030772895	0.01685282888535272	0.03184530734796249	0.00968686473889203	0.18088942876919425	0.02252200539550584	0.02124756554654116	0.32881676834254703	0.00000000000000000	0.00000000000000000	0.03898152900158464	0.00000000000000000	0.61987862024080442	0.80235908694358482
Olive_SRR5163448	0.00000000000000000	0.00000000000000000	0.00447439690369817	0.02175030928305138	0.00000000000000000	0.48119125726498546	0.03766987761836399	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00146998547386566	0.04662363341831503	0.00000000000000000	0.00000000000000000	0.09066189374747008	0.01133440280047495	0.06683675297066596	0.20888831993932816	0.00000000000000000	0.00000000000000000	0.02909917057978112	0.00000000000000000	0.60210607977556208	0.81214108094646753
Olive_SRR5163450	0.00000000000000000	0.01264924534521796	0.00383362775946750	0.00207261975608996	0.00000000000000000	0.21622394230217615	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00175292831004244	0.02833203456600113	0.02843174585863273	0.08701770485394113	0.00000000000000000	0.19113296880614805	0.06802146174315921	0.08096541146027236	0.20085110641712933	0.00000000000000000	0.02456423045824795	0.05415097236347408	0.00000000000000000	0.54473581787557435	0.84779445392490127
Olive_SRR5163452	0.00000000000000000	0.01705888807383691	0.00840031196913680	0.01436688321726360	0.00000000000000000	0.36049773906618005	0.00110889693155895	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02415453295547422	0.05633304693731659	0.00000000000000000	0.01083743028304423	0.29571958300409013	0.02522320924186355	0.04629177439073540	0.11529273535686399	0.00000000000000000	0.00922410818583511	0.01549086038680059	0.00000000000000000	0.57978678918531201	0.83071978219930187
Olive_SRR5163454	0.00000000000000000	0.00849131356273358	0.01955653614363084	0.01386351952457955	0.00000000000000000	0.27578900942819484	0.07560967033247891	0.00621523579472382	0.00000000000000000	0.00000000000000000	0.03978711266043504	0.01992694919340829	0.00532480647944581	0.00000000000000000	0.01109551450136848	0.20315916297574094	0.00516145397681029	0.04991541865863507	0.19846302242947619	0.00000000000000000	0.00000000000000000	0.06764127433833826	0.00000000000000000	0.67695142875700098	0.78475872750987063
Olive_SRR5163456	0.00667323631000683	0.00000000000000000	0.00684649137461111	0.03253277008542017	0.00000000000000000	0.18783261561401032	0.00360859477305735	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01900629850964199	0.00197909721245969	0.00813721199756856	0.12362704081299708	0.01084090215715978	0.28533366771417790	0.01328134076876443	0.03966366423420933	0.19242032050191388	0.01053060562488819	0.04220529073149693	0.01548085157761657	0.00000000000000000	0.70473754897033947	0.75676561836969436
Olive_SRR5163458	0.01478365323996100	0.00000000000000000	0.00501194770032665	0.00000000000000000	0.00000000000000000	0.38766794898221346	0.03282153903511513	0.00000000000000000	0.00000000000000000	0.01995316887538796	0.02690018193402625	0.00000000000000000	0.00000000000000000	0.01943601361825767	0.00358961581166687	0.21379832739564694	0.01011794252843847	0.06225515697596661	0.15565442165847024	0.00000000000000000	0.00000000000000000	0.04801008224452274	0.00000000000000000	0.67404025623065977	0.78179075008846810
Olive_SRR5163460	0.00610161504983263	0.00000000000000000	0.00291195669949439	0.01662232038748902	0.00000000000000000	0.19462476892596561	0.02623011489349751	0.00095726153200141	0.02605535636391681	0.00565265877504529	0.02749031694918773	0.00000000000000000	0.00000000000000000	0.01099763881397031	0.09100386651917691	0.14586128697981540	0.00707588885291073	0.07302474105520181	0.33711196882181943	0.00000000000000000	0.00000000000000000	0.02827823938067508	0.00000000000000000	0.65799156589635721	0.77494905825742999
Olive_SRR5163462	0.00341693947446933	0.00211940729053232	0.01574176601839244	0.02943536444820438	0.00000000000000000	0.31627320025602085	0.04618660570382709	0.00226481339701724	0.00000000000000000	0.05704360178405047	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03813533240251370	0.00435576682389074	0.22613880659287955	0.00544046151314356	0.08329346523360649	0.14654851621921100	0.00000000000000000	0.00000000000000000	0.02360595284224079	0.00000000000000000	0.66912650575549093	0.78609491422188638
